Initial conditions [N0,M0,E0,B0] = [3.000e+09,9.000e+07,9.000e+07,2.000e+11] with main parameters used to perturb with sigma = 5.00e-02: rN = 1.60e-01,rMmax = 4.14e-01,rMmin = 2.14e-02,tau = 1.88e+01,kN = 2.50e+11,kM = 7.98e+10,mu = 4.81e-01,rB = 6.50e-02, rEff0 = 2.26e+00, alpha_1 = 4.29e+00, alpha_2 = 1.35e+00 ,Gamma_E = 3.00e-12,Gamma_B = 6.00e-11, stochastic threshold = 100
time to event	progression or cure?	params
15.102603789100348	cure	[0.151568, 0.398163, 0.0206263, 18.8179, 2.35158e11, 8.85988e10, 0.457447, 0.0745905, 2.22376, 4.31104, 1.32925, 2.95473e-12, 6.26957e-11]
13.03365092195017	cure	[0.157115, 0.42861, 0.0217132, 19.6152, 2.43393e11, 9.50127e10, 0.475845, 0.0623598, 2.15669, 4.20687, 1.41889, 3.00905e-12, 6.10907e-11]
250.78513039073422	progression	[0.172636, 0.408581, 0.0224925, 16.5536, 2.36742e11, 7.02324e10, 0.507806, 0.0579743, 2.01651, 3.93916, 1.4221, 3.04383e-12, 5.75205e-11]
544.8122501185317	progression	[0.157973, 0.416778, 0.0217157, 16.7316, 2.35778e11, 7.43287e10, 0.474432, 0.065193, 2.28328, 4.20462, 1.29527, 3.18172e-12, 6.00355e-11]
291.8233781255328	progression	[0.167205, 0.406852, 0.0216968, 18.4794, 2.5672e11, 7.66972e10, 0.463706, 0.0676869, 2.19022, 4.53024, 1.37836, 3.01552e-12, 6.01328e-11]
43.36007285884817	cure	[0.155554, 0.409514, 0.0205187, 18.7249, 2.36004e11, 7.87087e10, 0.500764, 0.0709025, 2.11405, 4.3001, 1.47155, 3.16362e-12, 6.41503e-11]
17.9752270771789	cure	[0.158584, 0.412312, 0.0209213, 17.763, 2.40132e11, 8.6769e10, 0.473483, 0.0599732, 2.23263, 4.05783, 1.37671, 3.01803e-12, 5.81057e-11]
365.68185727503237	progression	[0.166074, 0.398165, 0.0210086, 19.0298, 2.59163e11, 8.60605e10, 0.504765, 0.0674783, 2.18763, 4.33695, 1.46612, 2.94757e-12, 5.6284e-11]
371.4663440576444	progression	[0.159577, 0.418548, 0.0211644, 20.1221, 2.48096e11, 7.46802e10, 0.477665, 0.0648675, 2.37286, 4.45007, 1.42239, 2.9885e-12, 6.19988e-11]
497.62069467816934	progression	[0.155147, 0.420558, 0.0200128, 18.6439, 2.7853e11, 8.09995e10, 0.47846, 0.0596789, 2.32293, 4.2534, 1.29607, 3.10646e-12, 5.79155e-11]
17.316707269981297	cure	[0.164061, 0.430852, 0.0228262, 18.7996, 2.37648e11, 8.39501e10, 0.512906, 0.0674774, 2.39803, 4.54447, 1.32969, 2.78051e-12, 6.06099e-11]
262.3484267881462	progression	[0.166114, 0.394844, 0.0207205, 17.7459, 2.47047e11, 7.28695e10, 0.472632, 0.0663528, 2.54837, 3.86472, 1.34159, 2.81597e-12, 5.02752e-11]
28.769280879151975	cure	[0.15238, 0.42466, 0.0205085, 19.0788, 2.41503e11, 7.96204e10, 0.528598, 0.0630484, 2.25913, 4.11942, 1.352, 3.14085e-12, 6.05724e-11]
417.3910178931295	progression	[0.16891, 0.427816, 0.0203877, 18.086, 2.58244e11, 8.16573e10, 0.483421, 0.0644475, 2.40548, 4.49713, 1.40037, 3.21185e-12, 5.5645e-11]
311.9021759624006	progression	[0.163505, 0.374072, 0.0206403, 18.7406, 2.67617e11, 8.31593e10, 0.506079, 0.0670941, 2.16202, 4.05253, 1.24784, 2.95809e-12, 6.42479e-11]
463.1990270455349	progression	[0.163075, 0.408261, 0.0220903, 17.6073, 2.54659e11, 8.01493e10, 0.461684, 0.0644234, 2.19335, 4.31844, 1.17382, 3.14717e-12, 6.34448e-11]
362.9943653754126	progression	[0.16214, 0.40735, 0.0224068, 19.4683, 2.57789e11, 7.55768e10, 0.463685, 0.062274, 2.43008, 4.11227, 1.37893, 3.1071e-12, 6.46093e-11]
13.922709779116053	cure	[0.157369, 0.429785, 0.0207475, 21.6581, 2.47555e11, 8.54242e10, 0.450229, 0.0623318, 2.38273, 4.00392, 1.38234, 2.82051e-12, 6.15914e-11]
369.4337444912969	progression	[0.165803, 0.384598, 0.0213851, 18.9995, 2.68331e11, 8.73997e10, 0.526761, 0.0625059, 2.04294, 4.39551, 1.39219, 3.03816e-12, 6.57185e-11]
15.610217865886801	cure	[0.147601, 0.439924, 0.0217107, 19.3864, 2.38633e11, 7.98933e10, 0.515845, 0.0642704, 2.02785, 4.02765, 1.39398, 3.27433e-12, 6.39295e-11]
302.6393049976548	progression	[0.163829, 0.423203, 0.0214984, 19.124, 2.48487e11, 7.14538e10, 0.47107, 0.0649366, 2.43402, 4.43703, 1.23636, 3.36987e-12, 5.83631e-11]
364.51124323789327	progression	[0.155288, 0.408147, 0.020173, 18.0573, 2.48238e11, 7.36386e10, 0.531524, 0.0653125, 2.29415, 4.03029, 1.37357, 3.11948e-12, 5.93781e-11]
347.9190052448921	progression	[0.164844, 0.419235, 0.0201682, 19.1777, 2.53854e11, 7.71051e10, 0.510201, 0.0639013, 2.37783, 4.21452, 1.40735, 3.17614e-12, 6.07734e-11]
39.48404982480348	cure	[0.164353, 0.420133, 0.0221009, 18.712, 2.58841e11, 8.94355e10, 0.515801, 0.0618879, 2.08246, 4.67878, 1.33169, 3.08445e-12, 6.04632e-11]
34.25500491833633	cure	[0.147133, 0.423825, 0.0229943, 20.9711, 2.50742e11, 7.76027e10, 0.490906, 0.0677275, 2.29478, 4.19869, 1.31863, 3.01964e-12, 5.73952e-11]
12.633751908919425	cure	[0.153252, 0.452238, 0.0218813, 18.5778, 2.40685e11, 8.61799e10, 0.447473, 0.0668578, 2.21889, 4.47329, 1.37218, 3.03609e-12, 5.58495e-11]
41.2007826376802	cure	[0.15485, 0.400459, 0.0207608, 19.6431, 2.46153e11, 8.41391e10, 0.474869, 0.0653621, 2.17058, 4.33222, 1.42145, 2.84774e-12, 5.67926e-11]
403.0412942484062	progression	[0.157704, 0.434523, 0.0232692, 20.6855, 2.54361e11, 7.8541e10, 0.506244, 0.0665123, 2.21565, 4.16951, 1.34959, 2.92656e-12, 6.05908e-11]
379.4504983227437	progression	[0.162038, 0.376564, 0.0217103, 19.7191, 2.37492e11, 7.9859e10, 0.488229, 0.0568194, 2.23099, 3.91682, 1.37616, 3.1414e-12, 5.61295e-11]
315.1047013230601	progression	[0.159926, 0.423905, 0.0202124, 18.393, 2.73763e11, 7.55131e10, 0.476289, 0.0624042, 2.24468, 4.41946, 1.39061, 3.11707e-12, 5.29712e-11]
324.251163142586	progression	[0.165218, 0.402972, 0.0216281, 19.0958, 2.72768e11, 8.28059e10, 0.431714, 0.0687744, 2.11548, 4.35433, 1.30866, 3.12918e-12, 5.72156e-11]
22.795930639229567	cure	[0.163015, 0.425842, 0.0240701, 18.3753, 2.50445e11, 8.63555e10, 0.499271, 0.0665058, 2.31316, 4.28192, 1.26881, 2.93443e-12, 5.98354e-11]
301.24860206130325	progression	[0.163495, 0.371453, 0.0198704, 18.6116, 2.50531e11, 7.80687e10, 0.438198, 0.0648456, 2.08741, 4.58101, 1.41883, 2.94716e-12, 5.71864e-11]
361.934137977049	progression	[0.158878, 0.408255, 0.0225507, 20.4786, 2.46744e11, 8.06521e10, 0.495193, 0.0727408, 2.17413, 4.45969, 1.35781, 3.00274e-12, 5.95018e-11]
15.650773019566854	cure	[0.156124, 0.445527, 0.0224859, 19.5999, 2.51256e11, 8.11953e10, 0.43069, 0.0680887, 2.25745, 4.28972, 1.32284, 2.95883e-12, 6.03693e-11]
353.07060250837435	progression	[0.152088, 0.409625, 0.0225894, 18.3477, 2.48497e11, 7.03899e10, 0.454699, 0.0676489, 2.37765, 4.49588, 1.46124, 3.04477e-12, 5.62099e-11]
253.10551202207066	progression	[0.177715, 0.402252, 0.0216914, 18.9097, 2.37041e11, 7.73412e10, 0.460339, 0.0691163, 2.17539, 4.7613, 1.47298, 3.37575e-12, 5.78169e-11]
394.2164766995218	progression	[0.156128, 0.404557, 0.0215863, 18.3857, 2.7467e11, 7.6959e10, 0.472972, 0.0644453, 2.52256, 4.68941, 1.40622, 3.02384e-12, 6.04408e-11]
39.117323029719266	cure	[0.153213, 0.42974, 0.0197351, 17.6965, 2.41305e11, 7.50421e10, 0.467002, 0.0632164, 2.34881, 4.53281, 1.37254, 2.80994e-12, 6.00063e-11]
373.4553958558967	progression	[0.163328, 0.410888, 0.0208998, 19.1873, 2.77444e11, 7.99579e10, 0.473033, 0.0587193, 2.37061, 4.39181, 1.32913, 3.01699e-12, 5.97371e-11]
25.167429992685005	cure	[0.150821, 0.426754, 0.0192663, 19.581, 2.50903e11, 7.71634e10, 0.460702, 0.0717342, 2.21312, 4.57853, 1.38753, 2.9538e-12, 6.15706e-11]
326.54053035119193	progression	[0.162764, 0.393341, 0.0213391, 18.6623, 2.44011e11, 7.32471e10, 0.435899, 0.0638821, 2.20875, 4.28041, 1.31982, 3.2257e-12, 6.29797e-11]
36.74266711743577	cure	[0.163725, 0.386091, 0.0222655, 16.7519, 2.38998e11, 8.63226e10, 0.447864, 0.0602045, 2.10436, 4.28188, 1.33964, 2.62376e-12, 6.37591e-11]
293.830430758951	progression	[0.161279, 0.38141, 0.0210423, 18.674, 2.64949e11, 7.6973e10, 0.485479, 0.0649099, 2.3705, 4.13385, 1.40676, 2.73377e-12, 6.02818e-11]
469.3268076404188	progression	[0.174971, 0.453387, 0.021029, 19.728, 2.55225e11, 8.43164e10, 0.443141, 0.0631876, 2.24322, 4.25525, 1.38545, 3.00386e-12, 6.01804e-11]
276.1771481480481	progression	[0.172449, 0.41376, 0.0193986, 20.3552, 2.60648e11, 8.08162e10, 0.496136, 0.0611146, 1.95155, 4.3445, 1.44976, 2.98136e-12, 6.08769e-11]
426.12830924234765	progression	[0.158925, 0.398803, 0.022529, 19.1702, 2.51747e11, 7.97724e10, 0.450162, 0.0648108, 2.22965, 4.05197, 1.33557, 3.01617e-12, 6.04744e-11]
21.36861445215557	cure	[0.164697, 0.467755, 0.0203394, 17.5636, 2.57828e11, 8.29149e10, 0.460304, 0.0637628, 2.15487, 4.5529, 1.32197, 3.11031e-12, 5.55422e-11]
436.375684539279	progression	[0.161559, 0.414065, 0.0218121, 20.4736, 2.59816e11, 8.45834e10, 0.44054, 0.0632682, 2.15095, 4.40853, 1.38496, 2.93345e-12, 5.4079e-11]
262.55810706757285	progression	[0.163132, 0.404286, 0.0210973, 18.443, 2.57999e11, 7.1989e10, 0.483104, 0.0679089, 2.39191, 4.29551, 1.39467, 2.9021e-12, 6.0063e-11]
15.807615849910391	cure	[0.15138, 0.42173, 0.0212199, 18.5947, 2.27157e11, 7.99754e10, 0.465998, 0.0601969, 2.26585, 4.3893, 1.27419, 2.92276e-12, 6.13067e-11]
16.069061125729107	cure	[0.166082, 0.470537, 0.0214059, 16.1025, 2.55587e11, 8.17097e10, 0.459477, 0.0641797, 2.30587, 4.45148, 1.31855, 3.08474e-12, 6.0681e-11]
441.0051518458138	progression	[0.160902, 0.410479, 0.0219607, 18.7699, 2.48621e11, 7.80206e10, 0.49219, 0.0625181, 2.45594, 4.23735, 1.33367, 3.08927e-12, 6.05959e-11]
519.1204384934626	progression	[0.157381, 0.432976, 0.0213775, 20.2835, 2.56351e11, 8.03844e10, 0.47799, 0.0576568, 2.17587, 4.38753, 1.22866, 2.9041e-12, 6.29911e-11]
240.68681577794374	progression	[0.169214, 0.424085, 0.0210985, 18.1618, 2.71908e11, 7.09563e10, 0.441695, 0.0643249, 2.20921, 3.79764, 1.27586, 3.03809e-12, 6.10229e-11]
480.8593529868269	progression	[0.160109, 0.419197, 0.0211673, 17.2644, 2.5233e11, 7.80865e10, 0.462135, 0.0626142, 2.26689, 4.12485, 1.30256, 3.01034e-12, 5.4565e-11]
38.02759523315525	cure	[0.150911, 0.411046, 0.0199997, 19.0461, 2.5754e11, 7.82865e10, 0.437412, 0.0587523, 2.35908, 4.31139, 1.32313, 3.34563e-12, 5.70172e-11]
511.97352172061034	progression	[0.16042, 0.411529, 0.023067, 18.9014, 2.53748e11, 8.24058e10, 0.497297, 0.0611128, 2.31623, 4.82969, 1.3661, 3.00743e-12, 6.25998e-11]
354.4418318369327	progression	[0.163777, 0.404569, 0.0207727, 21.1521, 2.45192e11, 8.22289e10, 0.501212, 0.0649554, 2.2767, 4.56759, 1.40148, 3.20193e-12, 5.44053e-11]
49.112495367144525	cure	[0.159749, 0.386635, 0.022115, 17.9771, 2.5314e11, 8.77475e10, 0.491237, 0.0722572, 2.23549, 4.02945, 1.38426, 3.13236e-12, 5.93732e-11]
482.8792642260783	progression	[0.157784, 0.413516, 0.0212478, 19.2113, 2.39946e11, 7.52585e10, 0.452634, 0.0663017, 2.34656, 4.56921, 1.45111, 3.30075e-12, 6.65556e-11]
287.83888665806427	progression	[0.172512, 0.407148, 0.021164, 17.7365, 2.47308e11, 7.85781e10, 0.496579, 0.0716623, 2.18769, 4.42938, 1.33283, 3.05737e-12, 6.02752e-11]
388.36745841796017	progression	[0.169916, 0.401391, 0.0197071, 17.859, 2.58345e11, 8.14925e10, 0.453732, 0.0623349, 2.28429, 4.38066, 1.41813, 2.89068e-12, 5.82188e-11]
378.80985664445484	progression	[0.163717, 0.414522, 0.01921, 18.2353, 2.57397e11, 7.66923e10, 0.475917, 0.065562, 2.40795, 4.49367, 1.34686, 3.02074e-12, 6.11348e-11]
353.35914562121593	progression	[0.159136, 0.396028, 0.0214525, 19.1121, 2.38135e11, 7.39322e10, 0.471258, 0.0644788, 2.33037, 4.53409, 1.22819, 3.13145e-12, 5.88847e-11]
18.893386470995793	cure	[0.153456, 0.440973, 0.0219464, 20.1236, 2.43069e11, 8.11148e10, 0.47457, 0.0679617, 2.08927, 4.32035, 1.32099, 3.23477e-12, 5.80639e-11]
397.6330297460301	progression	[0.169807, 0.422578, 0.0217669, 20.1138, 2.4186e11, 8.12057e10, 0.462236, 0.0639339, 2.19504, 4.44237, 1.39801, 3.07141e-12, 5.94303e-11]
535.5272686181827	progression	[0.171646, 0.422574, 0.0231505, 17.6455, 2.53468e11, 8.21787e10, 0.474205, 0.0558317, 2.28258, 4.52086, 1.33411, 3.17276e-12, 6.59732e-11]
268.9882644036419	progression	[0.17103, 0.37805, 0.0215204, 20.3553, 2.47127e11, 8.12129e10, 0.468377, 0.0643919, 2.27298, 4.371, 1.38144, 2.8995e-12, 5.48615e-11]
195.43049862510142	progression	[0.17727, 0.400382, 0.0213047, 19.2425, 2.7807e11, 7.44401e10, 0.498116, 0.063485, 2.39592, 4.51315, 1.39618, 3.18759e-12, 6.02861e-11]
22.016159563216085	cure	[0.16016, 0.426574, 0.021946, 19.0057, 2.354e11, 8.19044e10, 0.488066, 0.0658524, 2.19386, 4.34537, 1.29193, 2.86292e-12, 6.27471e-11]
356.193303990633	progression	[0.16691, 0.392879, 0.0213578, 16.6443, 2.59551e11, 8.04456e10, 0.503366, 0.0637749, 2.19687, 4.16538, 1.4518, 3.12656e-12, 5.79932e-11]
63.194797528767225	cure	[0.152705, 0.410411, 0.021941, 19.4255, 2.28906e11, 7.86323e10, 0.492386, 0.0679832, 2.1708, 4.13323, 1.31982, 2.94504e-12, 5.8453e-11]
550.084448461906	progression	[0.15533, 0.398295, 0.0215263, 18.8287, 2.49109e11, 8.2236e10, 0.491042, 0.0639078, 2.19982, 4.33271, 1.30109, 3.00254e-12, 5.8204e-11]
74.41194743887336	cure	[0.163786, 0.404907, 0.0224459, 18.2915, 2.32138e11, 8.2108e10, 0.491146, 0.0668526, 2.37379, 4.03679, 1.29694, 2.87637e-12, 5.79043e-11]
362.6057993664069	progression	[0.167434, 0.391905, 0.0218233, 19.4797, 2.48858e11, 8.50917e10, 0.505186, 0.06616, 2.17093, 4.42241, 1.30849, 3.17691e-12, 5.91883e-11]
386.1877552881891	progression	[0.155138, 0.428373, 0.0203846, 19.0042, 2.59077e11, 7.5608e10, 0.5081, 0.0660891, 2.1413, 4.41855, 1.37651, 3.01467e-12, 6.18611e-11]
346.64075756678983	progression	[0.162828, 0.406323, 0.0207411, 20.0773, 2.58382e11, 7.87819e10, 0.457047, 0.0700374, 2.44895, 4.42347, 1.36968, 3.00538e-12, 6.06479e-11]
16.21179294094748	cure	[0.152373, 0.432871, 0.0215497, 19.4254, 2.31935e11, 8.05516e10, 0.521956, 0.0645374, 2.19425, 4.10718, 1.36602, 3.01268e-12, 6.03455e-11]
22.734229426289758	cure	[0.148221, 0.426911, 0.0218178, 18.2345, 2.35482e11, 7.53962e10, 0.482716, 0.0668616, 2.23048, 4.61845, 1.4371, 3.04266e-12, 5.72879e-11]
456.5426874523307	progression	[0.161671, 0.415045, 0.0210963, 18.8884, 2.4754e11, 8.05459e10, 0.483216, 0.062799, 2.19113, 4.01607, 1.27716, 2.99177e-12, 5.89428e-11]
23.482231719076626	cure	[0.160119, 0.406089, 0.0230737, 18.4017, 2.45516e11, 8.60915e10, 0.506737, 0.0666366, 2.25046, 3.90034, 1.36685, 3.26477e-12, 6.74016e-11]
378.9035494768719	progression	[0.169294, 0.415665, 0.0236584, 19.0007, 2.48511e11, 8.09903e10, 0.48498, 0.0642389, 2.30453, 4.34507, 1.37953, 2.82833e-12, 5.96631e-11]
28.962493477379187	cure	[0.145929, 0.400305, 0.0207182, 18.1735, 2.53758e11, 7.81827e10, 0.511687, 0.0647408, 2.35537, 4.16296, 1.26398, 2.59631e-12, 6.51404e-11]
276.25717724247636	progression	[0.172267, 0.425527, 0.0204284, 18.4636, 2.53425e11, 7.68571e10, 0.542623, 0.063523, 2.2801, 4.28291, 1.38861, 2.93699e-12, 5.72947e-11]
335.1491930174891	progression	[0.17368, 0.446082, 0.0199927, 20.805, 2.65359e11, 8.15615e10, 0.46555, 0.0653591, 2.23418, 4.56742, 1.34878, 3.26855e-12, 5.83609e-11]
58.369673270932495	cure	[0.158274, 0.39898, 0.0192625, 17.5045, 2.43365e11, 7.83261e10, 0.474529, 0.0591963, 2.30345, 4.19312, 1.37963, 3.16752e-12, 6.23363e-11]
33.16193058189274	cure	[0.159631, 0.426908, 0.0211523, 18.8092, 2.4218e11, 8.05168e10, 0.439097, 0.0648095, 2.29073, 4.09921, 1.37787, 2.90744e-12, 5.68984e-11]
15.339779627587827	cure	[0.157887, 0.449117, 0.0207008, 18.6795, 2.49215e11, 8.07085e10, 0.453499, 0.0715171, 2.38808, 4.38536, 1.46039, 3.11657e-12, 6.2859e-11]
454.93102398505226	progression	[0.155055, 0.427196, 0.0210584, 20.1637, 2.50877e11, 7.69646e10, 0.482801, 0.0639284, 2.23672, 3.82638, 1.4208, 2.67847e-12, 6.21014e-11]
398.107012334966	progression	[0.165268, 0.416253, 0.022169, 18.8525, 2.49012e11, 7.84841e10, 0.504466, 0.066096, 2.42857, 4.36036, 1.20189, 2.94019e-12, 6.45641e-11]
401.26654027225703	progression	[0.150101, 0.387012, 0.0216856, 18.2872, 2.49444e11, 7.8107e10, 0.53545, 0.0729545, 2.25524, 4.19638, 1.2404, 3.05868e-12, 5.93941e-11]
283.0065558541705	progression	[0.171614, 0.391857, 0.0224084, 18.9187, 2.49688e11, 7.76042e10, 0.436594, 0.0669388, 2.21053, 4.44666, 1.38817, 3.04427e-12, 6.1604e-11]
17.553035362859774	cure	[0.151856, 0.380929, 0.0214669, 18.8124, 2.49247e11, 8.80677e10, 0.438318, 0.0643608, 2.45202, 4.297, 1.29123, 2.61926e-12, 6.12018e-11]
412.087905558041	progression	[0.166308, 0.414981, 0.0226057, 17.3431, 2.40353e11, 7.63185e10, 0.483367, 0.0652468, 2.35903, 4.2599, 1.28459, 2.90267e-12, 6.08257e-11]
30.67527210319546	cure	[0.161735, 0.413796, 0.0205309, 19.6081, 2.52283e11, 8.50214e10, 0.449125, 0.0595224, 2.23731, 4.24165, 1.51174, 3.03274e-12, 6.34248e-11]
19.268228139719575	cure	[0.154038, 0.394175, 0.0232844, 18.6151, 2.54887e11, 8.83323e10, 0.487389, 0.0658756, 2.23359, 4.28794, 1.34048, 2.99748e-12, 6.58951e-11]
266.0614084244412	progression	[0.182005, 0.396208, 0.0217118, 17.6323, 2.61303e11, 8.10246e10, 0.473994, 0.0643234, 2.34201, 4.41904, 1.32446, 3.10413e-12, 6.01168e-11]
317.66583916584483	progression	[0.167609, 0.4269, 0.0218777, 19.1745, 2.54031e11, 7.68789e10, 0.454416, 0.0647084, 2.05388, 4.39728, 1.41987, 3.20778e-12, 5.96206e-11]
48.73578080374097	cure	[0.153113, 0.437764, 0.0230502, 17.4003, 2.50611e11, 7.5328e10, 0.516431, 0.0633775, 2.21409, 4.57536, 1.4356, 3.11982e-12, 6.336e-11]
379.3411533497584	progression	[0.159503, 0.449416, 0.0218505, 20.7088, 2.37819e11, 7.21642e10, 0.495762, 0.0676135, 2.30617, 4.35469, 1.34992, 3.12739e-12, 6.27067e-11]
381.92235837479404	progression	[0.157071, 0.378246, 0.0208689, 19.5381, 2.48861e11, 7.67522e10, 0.460116, 0.0630232, 2.33883, 4.17072, 1.36732, 3.03284e-12, 6.3942e-11]
433.94010821249975	progression	[0.165391, 0.39649, 0.0220058, 16.7865, 2.50621e11, 8.04866e10, 0.460858, 0.0644942, 2.17045, 4.30699, 1.47185, 3.04301e-12, 5.85963e-11]
23.249112521412847	cure	[0.148741, 0.401718, 0.0199263, 18.4858, 2.67538e11, 8.50125e10, 0.500565, 0.0708934, 2.26728, 4.59184, 1.36558, 2.89314e-12, 6.08957e-11]
513.4938136111251	progression	[0.160627, 0.411813, 0.022353, 18.1519, 2.54626e11, 8.31792e10, 0.518022, 0.0630692, 2.28146, 4.30259, 1.29165, 2.95011e-12, 5.93313e-11]
311.5110272166512	progression	[0.173475, 0.407907, 0.0198654, 19.3009, 2.58678e11, 8.24335e10, 0.488611, 0.0676943, 2.26601, 4.01635, 1.32572, 3.03956e-12, 6.2733e-11]
14.215843282170093	cure	[0.148403, 0.456334, 0.0195499, 18.7869, 2.55511e11, 8.15839e10, 0.485825, 0.0690693, 2.21579, 4.1802, 1.41268, 2.99785e-12, 5.41349e-11]
43.13983538569846	cure	[0.155732, 0.421793, 0.0205378, 17.8026, 2.56306e11, 8.42829e10, 0.46565, 0.0621451, 1.97532, 4.07181, 1.28061, 3.07611e-12, 5.9321e-11]
331.82332879673396	progression	[0.161765, 0.388167, 0.0221727, 18.3552, 2.72909e11, 7.82692e10, 0.450361, 0.0652426, 2.24833, 4.26131, 1.33034, 3.12898e-12, 6.58414e-11]
427.58399604256243	progression	[0.161562, 0.398942, 0.0213638, 18.2119, 2.30928e11, 7.757e10, 0.507888, 0.064229, 2.19936, 4.4631, 1.32255, 2.98456e-12, 5.92304e-11]
19.313172979952625	cure	[0.158073, 0.421239, 0.02136, 17.8298, 2.22783e11, 8.09881e10, 0.503123, 0.0680007, 2.27592, 4.36675, 1.31435, 2.98684e-12, 6.34383e-11]
285.2277673480006	progression	[0.162758, 0.404001, 0.019408, 18.8022, 2.41152e11, 6.99354e10, 0.458536, 0.0656807, 2.27981, 4.16329, 1.39633, 3.13027e-12, 6.17058e-11]
435.87938737455636	progression	[0.159163, 0.395433, 0.0228189, 19.3471, 2.46482e11, 7.99038e10, 0.454076, 0.068521, 2.24469, 4.53049, 1.37648, 3.10862e-12, 6.46312e-11]
450.5850906995979	progression	[0.15759, 0.390441, 0.021827, 17.9917, 2.5791e11, 7.93338e10, 0.477219, 0.0617824, 2.26193, 4.3698, 1.27425, 2.83308e-12, 6.25195e-11]
241.07955973543426	progression	[0.169681, 0.411837, 0.0200986, 17.7342, 2.40217e11, 6.91651e10, 0.498912, 0.0634096, 2.32159, 4.27764, 1.33433, 3.07176e-12, 5.63978e-11]
544.0020348545265	progression	[0.168671, 0.420276, 0.0221397, 19.1139, 2.38419e11, 8.47811e10, 0.516025, 0.0610589, 2.28274, 4.1504, 1.22135, 3.07426e-12, 5.77367e-11]
16.263360146889237	cure	[0.155057, 0.444324, 0.020094, 19.9541, 2.43176e11, 8.22515e10, 0.520315, 0.0643249, 2.36359, 4.25944, 1.37691, 3.06002e-12, 5.50079e-11]
17.576357593195382	cure	[0.153783, 0.426186, 0.0223892, 19.1664, 2.47339e11, 8.36122e10, 0.508393, 0.0728419, 2.33422, 4.31918, 1.30011, 2.9312e-12, 5.80214e-11]
439.36006604125674	progression	[0.158478, 0.417981, 0.02258, 18.2367, 2.57753e11, 7.90263e10, 0.461438, 0.0616837, 2.19147, 4.50563, 1.32723, 3.09308e-12, 5.3993e-11]
45.51617205759729	cure	[0.160242, 0.42423, 0.0200922, 17.5548, 2.43949e11, 8.00935e10, 0.467032, 0.0685178, 2.45137, 4.21589, 1.40431, 2.99466e-12, 5.43907e-11]
295.0971143886852	progression	[0.169134, 0.397778, 0.0210362, 18.9059, 2.72224e11, 8.065e10, 0.435905, 0.0648265, 2.18227, 4.37322, 1.34508, 3.12525e-12, 5.88897e-11]
352.81562130827973	progression	[0.164901, 0.381461, 0.0218896, 18.292, 2.41222e11, 7.78959e10, 0.447016, 0.0617009, 2.12411, 4.35855, 1.39499, 2.97165e-12, 5.83487e-11]
58.91308832367971	cure	[0.157762, 0.387711, 0.0211694, 18.5414, 2.26587e11, 7.81023e10, 0.458259, 0.063793, 2.35157, 4.12845, 1.34225, 3.21706e-12, 6.3017e-11]
52.949082036451586	cure	[0.164886, 0.400737, 0.0217251, 17.6351, 2.48492e11, 8.48428e10, 0.452043, 0.0608491, 2.4175, 4.06057, 1.43454, 2.92345e-12, 5.63447e-11]
356.0046101242264	progression	[0.161033, 0.411266, 0.0221369, 19.4769, 2.61572e11, 7.67265e10, 0.474013, 0.0603047, 2.31296, 4.16178, 1.30802, 2.98561e-12, 5.94539e-11]
491.1357689875681	progression	[0.152529, 0.426281, 0.0207668, 19.4702, 2.57091e11, 7.87436e10, 0.486701, 0.0641227, 2.18322, 4.05011, 1.4127, 2.78407e-12, 5.75722e-11]
491.26371892323175	progression	[0.159325, 0.390378, 0.021871, 17.6312, 2.5278e11, 8.19316e10, 0.484349, 0.0633366, 2.22782, 4.66919, 1.26558, 3.04633e-12, 6.08749e-11]
449.9961532218705	progression	[0.168404, 0.409165, 0.0208419, 18.6726, 2.46532e11, 8.48537e10, 0.482164, 0.0659454, 2.204, 4.28212, 1.4028, 2.64236e-12, 5.83845e-11]
475.3473015697529	progression	[0.157753, 0.41971, 0.0202336, 18.3538, 2.47308e11, 7.72546e10, 0.482871, 0.0643096, 2.16284, 4.63472, 1.34558, 2.92005e-12, 6.13679e-11]
596.8130719499757	progression	[0.162119, 0.396366, 0.0226249, 17.0824, 2.55769e11, 8.49187e10, 0.525636, 0.0579535, 2.17217, 4.10998, 1.40097, 3.14163e-12, 6.41431e-11]
348.02301147623814	progression	[0.168038, 0.405881, 0.022191, 17.4492, 2.38883e11, 7.55555e10, 0.476438, 0.0624777, 2.19225, 3.97721, 1.25689, 3.1976e-12, 5.8792e-11]
13.925211931253605	cure	[0.151279, 0.434256, 0.0224513, 17.5752, 2.32471e11, 7.96614e10, 0.484746, 0.0682322, 2.44316, 4.53248, 1.45084, 3.15225e-12, 6.44601e-11]
24.840378930928566	cure	[0.156555, 0.43853, 0.0231514, 17.2938, 2.67437e11, 8.20671e10, 0.489955, 0.0611821, 2.32373, 4.24408, 1.387, 2.97922e-12, 5.99641e-11]
375.66211134774113	progression	[0.14828, 0.418765, 0.0217797, 18.8475, 2.45281e11, 6.71315e10, 0.467871, 0.0650735, 2.3277, 4.17264, 1.45363, 2.64898e-12, 6.25123e-11]
339.04433322159014	progression	[0.170432, 0.406947, 0.021743, 19.0779, 2.46783e11, 8.14809e10, 0.463648, 0.0638818, 2.22471, 4.75494, 1.36328, 3.19038e-12, 5.26673e-11]
